there	1		a fire blazed in the fireplace .
there	1		there blazed in the fireplace a fire .
there	1		a fire blazed in the oven .
there	1		there blazed in the oven a fire .
there	1		a fire blazed on the stove .
there	1		there blazed on the stove a fire .
there	1		a coal blazed in the fireplace .
there	1		there blazed in the fireplace a coal .
there	1		a coal blazed in the oven .
there	1		there blazed in the oven a coal .
there	1		a coal blazed on the stove .
there	1		there blazed on the stove a coal .
there	1		a log blazed in the fireplace .
there	1		there blazed in the fireplace a log .
there	1		a log blazed in the oven .
there	1		there blazed in the oven a log .
there	1		a log blazed on the stove .
there	1		there blazed on the stove a log .
there	1		a fire burned in the fireplace .
there	1		there burned in the fireplace a fire .
there	1		a fire burned in the oven .
there	1		there burned in the oven a fire .
there	1		a fire burned on the stove .
there	1		there burned on the stove a fire .
there	1		a coal burned in the fireplace .
there	1		there burned in the fireplace a coal .
there	1		a coal burned in the oven .
there	1		there burned in the oven a coal .
there	1		a coal burned on the stove .
there	1		there burned on the stove a coal .
there	1		a log burned in the fireplace .
there	1		there burned in the fireplace a log .
there	1		a log burned in the oven .
there	1		there burned in the oven a log .
there	1		a log burned on the stove .
there	1		there burned on the stove a log .
there	1		a fire crackled in the fireplace .
there	1		there crackled in the fireplace a fire .
there	1		a fire crackled in the oven .
there	1		there crackled in the oven a fire .
there	1		a fire crackled on the stove .
there	1		there crackled on the stove a fire .
there	1		a coal crackled in the fireplace .
there	1		there crackled in the fireplace a coal .
there	1		a coal crackled in the oven .
there	1		there crackled in the oven a coal .
there	1		a coal crackled on the stove .
there	1		there crackled on the stove a coal .
there	1		a log crackled in the fireplace .
there	1		there crackled in the fireplace a log .
there	1		a log crackled in the oven .
there	1		there crackled in the oven a log .
there	1		a log crackled on the stove .
there	1		there crackled on the stove a log .
there	1		a fire smoldered in the fireplace .
there	1		there smoldered in the fireplace a fire .
there	1		a fire smoldered in the oven .
there	1		there smoldered in the oven a fire .
there	1		a fire smoldered on the stove .
there	1		there smoldered on the stove a fire .
there	1		a coal smoldered in the fireplace .
there	1		there smoldered in the fireplace a coal .
there	1		a coal smoldered in the oven .
there	1		there smoldered in the oven a coal .
there	1		a coal smoldered on the stove .
there	1		there smoldered on the stove a coal .
there	1		a log smoldered in the fireplace .
there	1		there smoldered in the fireplace a log .
there	1		a log smoldered in the oven .
there	1		there smoldered in the oven a log .
there	1		a log smoldered on the stove .
there	1		there smoldered on the stove a log .
there	1		a dead rat decayed in the gutter .
there	1		there decayed in the gutter a dead rat .
there	1		a dead rat decayed on the forest floor .
there	1		there decayed on the forest floor a dead rat .
there	1		a dead rat decayed in the shadows .
there	1		there decayed in the shadows a dead rat .
there	1		a forgotten apple decayed in the gutter .
there	1		there decayed in the gutter a forgotten apple .
there	1		a forgotten apple decayed on the forest floor .
there	1		there decayed on the forest floor a forgotten apple .
there	1		a forgotten apple decayed in the shadows .
there	1		there decayed in the shadows a forgotten apple .
there	1		a strawberry decayed in the gutter .
there	1		there decayed in the gutter a strawberry .
there	1		a strawberry decayed on the forest floor .
there	1		there decayed on the forest floor a strawberry .
there	1		a strawberry decayed in the shadows .
there	1		there decayed in the shadows a strawberry .
there	1		an old log decayed in the gutter .
there	1		there decayed in the gutter an old log .
there	1		an old log decayed on the forest floor .
there	1		there decayed on the forest floor an old log .
there	1		an old log decayed in the shadows .
there	1		there decayed in the shadows an old log .
there	1		a dead rat festered in the gutter .
there	1		there festered in the gutter a dead rat .
there	1		a dead rat festered on the forest floor .
there	1		there festered on the forest floor a dead rat .
there	1		a dead rat festered in the shadows .
there	1		there festered in the shadows a dead rat .
there	1		a forgotten apple festered in the gutter .
there	1		there festered in the gutter a forgotten apple .
there	1		a forgotten apple festered on the forest floor .
there	1		there festered on the forest floor a forgotten apple .
there	1		a forgotten apple festered in the shadows .
there	1		there festered in the shadows a forgotten apple .
there	1		a strawberry festered in the gutter .
there	1		there festered in the gutter a strawberry .
there	1		a strawberry festered on the forest floor .
there	1		there festered on the forest floor a strawberry .
there	1		a strawberry festered in the shadows .
there	1		there festered in the shadows a strawberry .
there	1		an old log festered in the gutter .
there	1		there festered in the gutter an old log .
there	1		an old log festered on the forest floor .
there	1		there festered on the forest floor an old log .
there	1		an old log festered in the shadows .
there	1		there festered in the shadows an old log .
there	1		a dead rat rotted in the gutter .
there	1		there rotted in the gutter a dead rat .
there	1		a dead rat rotted on the forest floor .
there	1		there rotted on the forest floor a dead rat .
there	1		a dead rat rotted in the shadows .
there	1		there rotted in the shadows a dead rat .
there	1		a forgotten apple rotted in the gutter .
there	1		there rotted in the gutter a forgotten apple .
there	1		a forgotten apple rotted on the forest floor .
there	1		there rotted on the forest floor a forgotten apple .
there	1		a forgotten apple rotted in the shadows .
there	1		there rotted in the shadows a forgotten apple .
there	1		a strawberry rotted in the gutter .
there	1		there rotted in the gutter a strawberry .
there	1		a strawberry rotted on the forest floor .
there	1		there rotted on the forest floor a strawberry .
there	1		a strawberry rotted in the shadows .
there	1		there rotted in the shadows a strawberry .
there	1		an old log rotted in the gutter .
there	1		there rotted in the gutter an old log .
there	1		an old log rotted on the forest floor .
there	1		there rotted on the forest floor an old log .
there	1		an old log rotted in the shadows .
there	1		there rotted in the shadows an old log .
there	1		a dead rat decomposed in the gutter .
there	1		there decomposed in the gutter a dead rat .
there	1		a dead rat decomposed on the forest floor .
there	1		there decomposed on the forest floor a dead rat .
there	1		a dead rat decomposed in the shadows .
there	1		there decomposed in the shadows a dead rat .
there	1		a forgotten apple decomposed in the gutter .
there	1		there decomposed in the gutter a forgotten apple .
there	1		a forgotten apple decomposed on the forest floor .
there	1		there decomposed on the forest floor a forgotten apple .
there	1		a forgotten apple decomposed in the shadows .
there	1		there decomposed in the shadows a forgotten apple .
there	1		a strawberry decomposed in the gutter .
there	1		there decomposed in the gutter a strawberry .
there	1		a strawberry decomposed on the forest floor .
there	1		there decomposed on the forest floor a strawberry .
there	1		a strawberry decomposed in the shadows .
there	1		there decomposed in the shadows a strawberry .
there	1		an old log decomposed in the gutter .
there	1		there decomposed in the gutter an old log .
there	1		an old log decomposed on the forest floor .
there	1		there decomposed on the forest floor an old log .
there	1		an old log decomposed in the shadows .
there	1		there decomposed in the shadows an old log .
there	1		a boulder loomed over the edge of the cliff .
there	1		there loomed over the edge of the cliff a boulder .
there	1		a boulder loomed over the river .
there	1		there loomed over the river a boulder .
there	1		a boulder loomed above the walkway .
there	1		there loomed above the walkway a boulder .
there	1		a bridge loomed over the edge of the cliff .
there	1		there loomed over the edge of the cliff a bridge .
there	1		a bridge loomed over the river .
there	1		there loomed over the river a bridge .
there	1		a bridge loomed above the walkway .
there	1		there loomed above the walkway a bridge .
there	1		a branch loomed over the edge of the cliff .
there	1		there loomed over the edge of the cliff a branch .
there	1		a branch loomed over the river .
there	1		there loomed over the river a branch .
there	1		a branch loomed above the walkway .
there	1		there loomed above the walkway a branch .
there	1		a boulder projected over the edge of the cliff .
there	1		there projected over the edge of the cliff a boulder .
there	1		a boulder projected over the river .
there	1		there projected over the river a boulder .
there	1		a boulder projected above the walkway .
there	1		there projected above the walkway a boulder .
there	1		a bridge projected over the edge of the cliff .
there	1		there projected over the edge of the cliff a bridge .
there	1		a bridge projected over the river .
there	1		there projected over the river a bridge .
there	1		a bridge projected above the walkway .
there	1		there projected above the walkway a bridge .
there	1		a branch projected over the edge of the cliff .
there	1		there projected over the edge of the cliff a branch .
there	1		a branch projected over the river .
there	1		there projected over the river a branch .
there	1		a branch projected above the walkway .
there	1		there projected above the walkway a branch .
there	1		a boulder protruded over the edge of the cliff .
there	1		there protruded over the edge of the cliff a boulder .
there	1		a boulder protruded over the river .
there	1		there protruded over the river a boulder .
there	1		a boulder protruded above the walkway .
there	1		there protruded above the walkway a boulder .
there	1		a bridge protruded over the edge of the cliff .
there	1		there protruded over the edge of the cliff a bridge .
there	1		a bridge protruded over the river .
there	1		there protruded over the river a bridge .
there	1		a bridge protruded above the walkway .
there	1		there protruded above the walkway a bridge .
there	1		a branch protruded over the edge of the cliff .
there	1		there protruded over the edge of the cliff a branch .
there	1		a branch protruded over the river .
there	1		there protruded over the river a branch .
there	1		a branch protruded above the walkway .
there	1		there protruded above the walkway a branch .
there	1		a boulder hovered over the edge of the cliff .
there	1		there hovered over the edge of the cliff a boulder .
there	1		a boulder hovered over the river .
there	1		there hovered over the river a boulder .
there	1		a boulder hovered above the walkway .
there	1		there hovered above the walkway a boulder .
there	1		a bridge hovered over the edge of the cliff .
there	1		there hovered over the edge of the cliff a bridge .
there	1		a bridge hovered over the river .
there	1		there hovered over the river a bridge .
there	1		a bridge hovered above the walkway .
there	1		there hovered above the walkway a bridge .
there	1		a branch hovered over the edge of the cliff .
there	1		there hovered over the edge of the cliff a branch .
there	1		a branch hovered over the river .
there	1		there hovered over the river a branch .
there	1		a branch hovered above the walkway .
there	1		there hovered above the walkway a branch .
there	1		a sticky fluid emanated from the hole .
there	1		there emanated from the hole a sticky fluid .
there	1		a sticky fluid emanated from the container .
there	1		there emanated from the container a sticky fluid .
there	1		a sticky fluid emanated from the cave .
there	1		there emanated from the cave a sticky fluid .
there	1		a sticky fluid emanated from the oven .
there	1		there emanated from the oven a sticky fluid .
there	1		a putrid smell emanated from the hole .
there	1		there emanated from the hole a putrid smell .
there	1		a putrid smell emanated from the container .
there	1		there emanated from the container a putrid smell .
there	1		a putrid smell emanated from the cave .
there	1		there emanated from the cave a putrid smell .
there	1		a putrid smell emanated from the oven .
there	1		there emanated from the oven a putrid smell .
there	1		a fine mist emanated from the hole .
there	1		there emanated from the hole a fine mist .
there	1		a fine mist emanated from the container .
there	1		there emanated from the container a fine mist .
there	1		a fine mist emanated from the cave .
there	1		there emanated from the cave a fine mist .
there	1		a fine mist emanated from the oven .
there	1		there emanated from the oven a fine mist .
there	1		a sticky fluid exuded from the hole .
there	1		there exuded from the hole a sticky fluid .
there	1		a sticky fluid exuded from the container .
there	1		there exuded from the container a sticky fluid .
there	1		a sticky fluid exuded from the cave .
there	1		there exuded from the cave a sticky fluid .
there	1		a sticky fluid exuded from the oven .
there	1		there exuded from the oven a sticky fluid .
there	1		a putrid smell exuded from the hole .
there	1		there exuded from the hole a putrid smell .
there	1		a putrid smell exuded from the container .
there	1		there exuded from the container a putrid smell .
there	1		a putrid smell exuded from the cave .
there	1		there exuded from the cave a putrid smell .
there	1		a putrid smell exuded from the oven .
there	1		there exuded from the oven a putrid smell .
there	1		a fine mist exuded from the hole .
there	1		there exuded from the hole a fine mist .
there	1		a fine mist exuded from the container .
there	1		there exuded from the container a fine mist .
there	1		a fine mist exuded from the cave .
there	1		there exuded from the cave a fine mist .
there	1		a fine mist exuded from the oven .
there	1		there exuded from the oven a fine mist .
there	1		a sticky fluid emerged from the hole .
there	1		there emerged from the hole a sticky fluid .
there	1		a sticky fluid emerged from the container .
there	1		there emerged from the container a sticky fluid .
there	1		a sticky fluid emerged from the cave .
there	1		there emerged from the cave a sticky fluid .
there	1		a sticky fluid emerged from the oven .
there	1		there emerged from the oven a sticky fluid .
there	1		a putrid smell emerged from the hole .
there	1		there emerged from the hole a putrid smell .
there	1		a putrid smell emerged from the container .
there	1		there emerged from the container a putrid smell .
there	1		a putrid smell emerged from the cave .
there	1		there emerged from the cave a putrid smell .
there	1		a putrid smell emerged from the oven .
there	1		there emerged from the oven a putrid smell .
there	1		a fine mist emerged from the hole .
there	1		there emerged from the hole a fine mist .
there	1		a fine mist emerged from the container .
there	1		there emerged from the container a fine mist .
there	1		a fine mist emerged from the cave .
there	1		there emerged from the cave a fine mist .
there	1		a fine mist emerged from the oven .
there	1		there emerged from the oven a fine mist .
there	1		a sticky fluid gushed from the hole .
there	1		there gushed from the hole a sticky fluid .
there	1		a sticky fluid gushed from the container .
there	1		there gushed from the container a sticky fluid .
there	1		a sticky fluid gushed from the cave .
there	1		there gushed from the cave a sticky fluid .
there	1		a sticky fluid gushed from the oven .
there	1		there gushed from the oven a sticky fluid .
there	1		a putrid smell gushed from the hole .
there	1		there gushed from the hole a putrid smell .
there	1		a putrid smell gushed from the container .
there	1		there gushed from the container a putrid smell .
there	1		a putrid smell gushed from the cave .
there	1		there gushed from the cave a putrid smell .
there	1		a putrid smell gushed from the oven .
there	1		there gushed from the oven a putrid smell .
there	1		a fine mist gushed from the hole .
there	1		there gushed from the hole a fine mist .
there	1		a fine mist gushed from the container .
there	1		there gushed from the container a fine mist .
there	1		a fine mist gushed from the cave .
there	1		there gushed from the cave a fine mist .
there	1		a fine mist gushed from the oven .
there	1		there gushed from the oven a fine mist .
there	1		a sticky fluid issued from the hole .
there	1		there issued from the hole a sticky fluid .
there	1		a sticky fluid issued from the container .
there	1		there issued from the container a sticky fluid .
there	1		a sticky fluid issued from the cave .
there	1		there issued from the cave a sticky fluid .
there	1		a sticky fluid issued from the oven .
there	1		there issued from the oven a sticky fluid .
there	1		a putrid smell issued from the hole .
there	1		there issued from the hole a putrid smell .
there	1		a putrid smell issued from the container .
there	1		there issued from the container a putrid smell .
there	1		a putrid smell issued from the cave .
there	1		there issued from the cave a putrid smell .
there	1		a putrid smell issued from the oven .
there	1		there issued from the oven a putrid smell .
there	1		a fine mist issued from the hole .
there	1		there issued from the hole a fine mist .
there	1		a fine mist issued from the container .
there	1		there issued from the container a fine mist .
there	1		a fine mist issued from the cave .
there	1		there issued from the cave a fine mist .
there	1		a fine mist issued from the oven .
there	1		there issued from the oven a fine mist .
there	1		a sticky fluid spilled from the hole .
there	1		there spilled from the hole a sticky fluid .
there	1		a sticky fluid spilled from the container .
there	1		there spilled from the container a sticky fluid .
there	1		a sticky fluid spilled from the cave .
there	1		there spilled from the cave a sticky fluid .
there	1		a sticky fluid spilled from the oven .
there	1		there spilled from the oven a sticky fluid .
there	1		a putrid smell spilled from the hole .
there	1		there spilled from the hole a putrid smell .
there	1		a putrid smell spilled from the container .
there	1		there spilled from the container a putrid smell .
there	1		a putrid smell spilled from the cave .
there	1		there spilled from the cave a putrid smell .
there	1		a putrid smell spilled from the oven .
there	1		there spilled from the oven a putrid smell .
there	1		a fine mist spilled from the hole .
there	1		there spilled from the hole a fine mist .
there	1		a fine mist spilled from the container .
there	1		there spilled from the container a fine mist .
there	1		a fine mist spilled from the cave .
there	1		there spilled from the cave a fine mist .
there	1		a fine mist spilled from the oven .
there	1		there spilled from the oven a fine mist .
there	1		a bright light appeared from the cave .
there	1		there appeared from the cave a bright light .
there	1		a bright light appeared from the room .
there	1		there appeared from the room a bright light .
there	1		a bright light appeared from the hole .
there	1		there appeared from the hole a bright light .
there	1		a loud noise appeared from the cave .
there	1		there appeared from the cave a loud noise .
there	1		a loud noise appeared from the room .
there	1		there appeared from the room a loud noise .
there	1		a loud noise appeared from the hole .
there	1		there appeared from the hole a loud noise .
there	1		a giant wave appeared from the cave .
there	1		there appeared from the cave a giant wave .
there	1		a giant wave appeared from the room .
there	1		there appeared from the room a giant wave .
there	1		a giant wave appeared from the hole .
there	1		there appeared from the hole a giant wave .
there	1		a bright light burst from the cave .
there	1		there burst from the cave a bright light .
there	1		a bright light burst from the room .
there	1		there burst from the room a bright light .
there	1		a bright light burst from the hole .
there	1		there burst from the hole a bright light .
there	1		a loud noise burst from the cave .
there	1		there burst from the cave a loud noise .
there	1		a loud noise burst from the room .
there	1		there burst from the room a loud noise .
there	1		a loud noise burst from the hole .
there	1		there burst from the hole a loud noise .
there	1		a giant wave burst from the cave .
there	1		there burst from the cave a giant wave .
there	1		a giant wave burst from the room .
there	1		there burst from the room a giant wave .
there	1		a giant wave burst from the hole .
there	1		there burst from the hole a giant wave .
there	1		a bright light surged from the cave .
there	1		there surged from the cave a bright light .
there	1		a bright light surged from the room .
there	1		there surged from the room a bright light .
there	1		a bright light surged from the hole .
there	1		there surged from the hole a bright light .
there	1		a loud noise surged from the cave .
there	1		there surged from the cave a loud noise .
there	1		a loud noise surged from the room .
there	1		there surged from the room a loud noise .
there	1		a loud noise surged from the hole .
there	1		there surged from the hole a loud noise .
there	1		a giant wave surged from the cave .
there	1		there surged from the cave a giant wave .
there	1		a giant wave surged from the room .
there	1		there surged from the room a giant wave .
there	1		a giant wave surged from the hole .
there	1		there surged from the hole a giant wave .
there	1		a series of mistakes began after the meal .
there	1		there began after the meal a series of mistakes .
there	1		a series of mistakes began in the next few months .
there	1		there began in the next few months a series of mistakes .
there	1		a long speech began after the meal .
there	1		there began after the meal a long speech .
there	1		a long speech began in the next few months .
there	1		there began in the next few months a long speech .
there	1		an investigation began after the meal .
there	1		there began after the meal an investigation .
there	1		an investigation began in the next few months .
there	1		there began in the next few months an investigation .
there	1		a series of mistakes ensued after the meal .
there	1		there ensued after the meal a series of mistakes .
there	1		a series of mistakes ensued in the next few months .
there	1		there ensued in the next few months a series of mistakes .
there	1		a long speech ensued after the meal .
there	1		there ensued after the meal a long speech .
there	1		a long speech ensued in the next few months .
there	1		there ensued in the next few months a long speech .
there	1		an investigation ensued after the meal .
there	1		there ensued after the meal an investigation .
there	1		an investigation ensued in the next few months .
there	1		there ensued in the next few months an investigation .
there	1		a series of mistakes occurred after the meal .
there	1		there occurred after the meal a series of mistakes .
there	1		a series of mistakes occurred in the next few months .
there	1		there occurred in the next few months a series of mistakes .
there	1		a long speech occurred after the meal .
there	1		there occurred after the meal a long speech .
there	1		a long speech occurred in the next few months .
there	1		there occurred in the next few months a long speech .
there	1		an investigation occurred after the meal .
there	1		there occurred after the meal an investigation .
there	1		an investigation occurred in the next few months .
there	1		there occurred in the next few months an investigation .
there	1		a series of mistakes followed after the meal .
there	1		there followed after the meal a series of mistakes .
there	1		a series of mistakes followed in the next few months .
there	1		there followed in the next few months a series of mistakes .
there	1		a long speech followed after the meal .
there	1		there followed after the meal a long speech .
there	1		a long speech followed in the next few months .
there	1		there followed in the next few months a long speech .
there	1		an investigation followed after the meal .
there	1		there followed after the meal an investigation .
there	1		an investigation followed in the next few months .
there	1		there followed in the next few months an investigation .
there	1		a play concluded in the morning .
there	0		there concluded in the morning a play .
there	1		a play concluded in the auditorium .
there	0		there concluded in the auditorium a play .
there	1		a play concluded at the theater .
there	0		there concluded at the theater a play .
there	1		a lecture concluded in the morning .
there	0		there concluded in the morning a lecture .
there	1		a lecture concluded in the auditorium .
there	0		there concluded in the auditorium a lecture .
there	1		a lecture concluded at the theater .
there	0		there concluded at the theater a lecture .
there	1		a movie concluded in the morning .
there	0		there concluded in the morning a movie .
there	1		a movie concluded in the auditorium .
there	0		there concluded in the auditorium a movie .
there	1		a movie concluded at the theater .
there	0		there concluded at the theater a movie .
there	1		a play finished in the morning .
there	0		there finished in the morning a play .
there	1		a play finished in the auditorium .
there	0		there finished in the auditorium a play .
there	1		a play finished at the theater .
there	0		there finished at the theater a play .
there	1		a lecture finished in the morning .
there	0		there finished in the morning a lecture .
there	1		a lecture finished in the auditorium .
there	0		there finished in the auditorium a lecture .
there	1		a lecture finished at the theater .
there	0		there finished at the theater a lecture .
there	1		a movie finished in the morning .
there	0		there finished in the morning a movie .
there	1		a movie finished in the auditorium .
there	0		there finished in the auditorium a movie .
there	1		a movie finished at the theater .
there	0		there finished at the theater a movie .
there	1		a play ended in the morning .
there	0		there ended in the morning a play .
there	1		a play ended in the auditorium .
there	0		there ended in the auditorium a play .
there	1		a play ended at the theater .
there	0		there ended at the theater a play .
there	1		a lecture ended in the morning .
there	0		there ended in the morning a lecture .
there	1		a lecture ended in the auditorium .
there	0		there ended in the auditorium a lecture .
there	1		a lecture ended at the theater .
there	0		there ended at the theater a lecture .
there	1		a movie ended in the morning .
there	0		there ended in the morning a movie .
there	1		a movie ended in the auditorium .
there	0		there ended in the auditorium a movie .
there	1		a movie ended at the theater .
there	0		there ended at the theater a movie .
there	1		a glass of water melted on the floor .
there	0		there melted on the floor a glass of water .
there	1		a glass of water melted on the table .
there	0		there melted on the table a glass of water .
there	1		a glass of water melted on the streets .
there	0		there melted on the streets a glass of water .
there	1		a puddle melted on the floor .
there	0		there melted on the floor a puddle .
there	1		a puddle melted on the table .
there	0		there melted on the table a puddle .
there	1		a puddle melted on the streets .
there	0		there melted on the streets a puddle .
there	1		a pile of snow melted on the floor .
there	0		there melted on the floor a pile of snow .
there	1		a pile of snow melted on the table .
there	0		there melted on the table a pile of snow .
there	1		a pile of snow melted on the streets .
there	0		there melted on the streets a pile of snow .
there	1		a glass of water froze on the floor .
there	0		there froze on the floor a glass of water .
there	1		a glass of water froze on the table .
there	0		there froze on the table a glass of water .
there	1		a glass of water froze on the streets .
there	0		there froze on the streets a glass of water .
there	1		a puddle froze on the floor .
there	0		there froze on the floor a puddle .
there	1		a puddle froze on the table .
there	0		there froze on the table a puddle .
there	1		a puddle froze on the streets .
there	0		there froze on the streets a puddle .
there	1		a pile of snow froze on the floor .
there	0		there froze on the floor a pile of snow .
there	1		a pile of snow froze on the table .
there	0		there froze on the table a pile of snow .
there	1		a pile of snow froze on the streets .
there	0		there froze on the streets a pile of snow .
there	1		a glass of water solidified on the floor .
there	0		there solidified on the floor a glass of water .
there	1		a glass of water solidified on the table .
there	0		there solidified on the table a glass of water .
there	1		a glass of water solidified on the streets .
there	0		there solidified on the streets a glass of water .
there	1		a puddle solidified on the floor .
there	0		there solidified on the floor a puddle .
there	1		a puddle solidified on the table .
there	0		there solidified on the table a puddle .
there	1		a puddle solidified on the streets .
there	0		there solidified on the streets a puddle .
there	1		a pile of snow solidified on the floor .
there	0		there solidified on the floor a pile of snow .
there	1		a pile of snow solidified on the table .
there	0		there solidified on the table a pile of snow .
there	1		a pile of snow solidified on the streets .
there	0		there solidified on the streets a pile of snow .
there	1		a car halted at the intersection .
there	0		there halted at the intersection a car .
there	1		a car halted in front of the school .
there	0		there halted in front of the school a car .
there	1		a car halted near the pedestrians .
there	0		there halted near the pedestrians a car .
there	1		a bicycle halted at the intersection .
there	0		there halted at the intersection a bicycle .
there	1		a bicycle halted in front of the school .
there	0		there halted in front of the school a bicycle .
there	1		a bicycle halted near the pedestrians .
there	0		there halted near the pedestrians a bicycle .
there	1		a bus halted at the intersection .
there	0		there halted at the intersection a bus .
there	1		a bus halted in front of the school .
there	0		there halted in front of the school a bus .
there	1		a bus halted near the pedestrians .
there	0		there halted near the pedestrians a bus .
there	1		a car slowed at the intersection .
there	0		there slowed at the intersection a car .
there	1		a car slowed in front of the school .
there	0		there slowed in front of the school a car .
there	1		a car slowed near the pedestrians .
there	0		there slowed near the pedestrians a car .
there	1		a bicycle slowed at the intersection .
there	0		there slowed at the intersection a bicycle .
there	1		a bicycle slowed in front of the school .
there	0		there slowed in front of the school a bicycle .
there	1		a bicycle slowed near the pedestrians .
there	0		there slowed near the pedestrians a bicycle .
there	1		a bus slowed at the intersection .
there	0		there slowed at the intersection a bus .
there	1		a bus slowed in front of the school .
there	0		there slowed in front of the school a bus .
there	1		a bus slowed near the pedestrians .
there	0		there slowed near the pedestrians a bus .
there	1		a car accelerated at the intersection .
there	0		there accelerated at the intersection a car .
there	1		a car accelerated in front of the school .
there	0		there accelerated in front of the school a car .
there	1		a car accelerated near the pedestrians .
there	0		there accelerated near the pedestrians a car .
there	1		a bicycle accelerated at the intersection .
there	0		there accelerated at the intersection a bicycle .
there	1		a bicycle accelerated in front of the school .
there	0		there accelerated in front of the school a bicycle .
there	1		a bicycle accelerated near the pedestrians .
there	0		there accelerated near the pedestrians a bicycle .
there	1		a bus accelerated at the intersection .
there	0		there accelerated at the intersection a bus .
